COHU,"Cohu, Inc.",NMS,Semiconductor Equipment & Materials
TTDA.BE,HENG XIN CHINA,BER,Semiconductor Equipment & Materials
ATRM,"ATRM Holdings, Inc.",NCM,Semiconductor Equipment & Materials
PLAB,Photronics Inc.,NMS,Semiconductor Equipment & Materials
SOPW,"Solar Power, Inc.",PNK,Semiconductor Equipment & Materials
TRT,Trio-Tech International,ASE,Semiconductor Equipment & Materials
CSCD,Cascade Microtech Inc.,NGM,Semiconductor Equipment & Materials
TSRA,Tessera Technologies Inc.,NMS,Semiconductor Equipment & Materials
OCLR,"Oclaro, Inc.",NMS,Semiconductor Equipment & Materials
KLAC,KLA-Tencor Corporation,NMS,Semiconductor Equipment & Materials
VAN.BE,ADVANTEST,BER,Semiconductor Equipment & Materials
MJ3.SG,MICRONICS JAPAN,STU,Semiconductor Equipment & Materials
DQ,Daqo New Energy Corp.,NYQ,Semiconductor Equipment & Materials
IMOS,ChipMOS TECHNOLOGIES (Bermuda) LTD.,NCM,Semiconductor Equipment & Materials
MXL,"MaxLinear, Inc.",NYQ,Semiconductor Equipment & Materials
IPGP,IPG Photonics Corporation,NMS,Semiconductor Equipment & Materials
MU.MX,"Micron Technology, Inc.",MEX,Semiconductor- Memory Chips
LEDS,SemiLEDs Corporation,NMS,Semiconductor- Memory Chips
SEMI,SunEdison Semiconductor Limited,NMS,Semiconductor- Memory Chips
MU,"Micron Technology, Inc.",NMS,Semiconductor- Memory Chips
XAB.SG,NETLIST,STU,Semiconductor- Memory Chips
CODE,Spansion Inc.,NYQ,Semiconductor- Memory Chips
RMBS,Rambus Inc.,NMS,Semiconductor- Memory Chips
XAB.F,NETLIST,FRA,Semiconductor- Memory Chips
NLST,Netlist Inc.,NGM,Semiconductor- Memory Chips
ISSI,Integrated Silicon Solution Inc.,NMS,Semiconductor- Memory Chips
XAB.BE,NETLIST,BER,Semiconductor- Memory Chips
KEX,Kirby Corporation,NYQ,Shipping
HIFH.SG,CHINA SHIP DEVL -H-,STU,Shipping
SPN.NZ,South Port New Zealand Limited,NZE,Shipping
SALT,Scorpio Bulkers Inc.,NYQ,Shipping
HHFA.DE,Hamburger Hafen und Logistik AG,GER,Shipping
0517.HK,Cosco International Holdings Ltd.,HKG,Shipping
FRO,Frontline Ltd.,NYQ,Shipping
1308.HK,SITC,HKG,Shipping
KLI1.F,KAWASAKI KISEN,FRA,Shipping
KNOP,KNOT Offshore Partners LP,NYQ,Shipping
NYKA.F,NIPPON YUSEN K K,FRA,Shipping
XRG.F,XIAMEN INT PRT CO-H,FRA,Shipping
SB,"Safe Bulkers, Inc.",NYQ,Shipping
NM,Navios Maritime Holdings Inc.,NYQ,Shipping
ASC,Ardmore Shipping Corporation,NYQ,Shipping
NAP,Navios Maritime Midstream Partners LP,NYQ,Shipping
CMRE,Costamare Inc.,NYQ,Shipping
KIY.F,KIRBY,FRA,Shipping
TOO,Teekay Offshore Partners LP,NYQ,Shipping
0144.HK,China Merchants Holdings (International) Company Limited,HKG,Shipping
TK,Teekay Corporation,NYQ,Shipping
GASS,"StealthGas, Inc.",NMS,Shipping
NAO,Nordic American Offshore Ltd.,NYQ,Shipping
GLOP,GasLog Partners LP,NYQ,Shipping
NNA,Navios Maritime Acquisition Corporation,NYQ,Shipping
MRM.AX,MMA Offshore Limited,ASX,Shipping
TNK,Teekay Tankers Ltd.,NYQ,Shipping
NMM,Navios Maritime Partners L.P.,NYQ,Shipping
DCIX,Diana Containerships Inc.,NMS,Shipping
KLI1.BE,KAWASAKI KISEN,BER,Shipping
ZUW.BE,DESS,BER,Shipping
SCI.NS,The Shipping Corporation of India Limited,NSI,Shipping
D5C.BE,DAIICHI CHUO KISEN,BER,Shipping
DSX,Diana Shipping Inc.,NYQ,Shipping
TOPS,Top Ships Inc.,NMS,Shipping
VLCCF,Knightsbridge Shipping Limited,NMS,Shipping
TGP,Teekay LNG Partners LP.,NYQ,Shipping
3DW.MU,DP WORLD,MUN,Shipping
SBLK,Star Bulk Carriers Corp.,NMS,Shipping
NVGS,Navigator Holdings Ltd.,NYQ,Shipping
ZUW.F,DESS,FRA,Shipping
3DW.SG,DP WORLD,STU,Shipping
RLOG,"Rand Logistics, Inc.",NCM,Shipping
FRO.L,Frontline Ltd.,LSE,Shipping
EGLE,"Eagle Bulk Shipping, Inc.",NMS,Shipping
GLNG,Golar LNG Ltd.,NMS,Shipping
J10.SI,Jaya Holdings Limited,SES,Shipping
DRYS,"DryShips, Inc.",NMS,Shipping
DLNG,Dynagas LNG Partners LP,NMS,Shipping
EXM.BR,Exmar NV,BRU,Shipping
E91.SI,Courage Marine Group Limited,SES,Shipping
FREE,FreeSeas Inc.,NCM,Shipping
TEU,Box Ships Inc.,NYQ,Shipping
ULTR,Ultrapetrol (Bahamas) Ltd.,NMS,Shipping
EUK3.F,EUROKAI VZ,FRA,Shipping
NYKA.DU,NIPPON YUSEN K K,DUS,Shipping
3DW.F,DP WORLD,FRA,Shipping
3382.HK,TIANJINPORT DEV,HKG,Shipping
LGT-A.TO,Logistec Corp.,TOR,Shipping
FRL.BE,FRONTLINE,BER,Shipping
EUK3.MU,EUROKAI VZ,MUN,Shipping
P13.SI,Penguin International Limited,SES,Shipping
XRG.SG,XIAMEN INT PRT CO-H,STU,Shipping
ALC.TO,Algoma Central Corp.,TOR,Shipping
PANL,Pangaea Logistics Solutions Ltd.,NCM,Shipping
OSGB,Overseas Shipholding Group Inc.,ASE,Shipping
SHIP,Seanergy Maritime Holdings Corp.,NCM,Shipping
T8V.SI,Pacific Radiance Ltd.,SES,Shipping
O2I.SI,AVIC International Maritime Holdings Limited,SES,Shipping
FRL.MU,FRONTLINE,MUN,Shipping
SCI.BO,The Shipping Corporation of India Limited,BSE,Shipping
SSW,Seaspan Corporation,NYQ,Shipping
GLBS,Globus Maritime Limited,NGM,Shipping
NAT,Nordic American Tankers Limited,NYQ,Shipping
PRGN,Paragon Shipping Inc.,NGM,Shipping
DAC,Danaos Corporation,NYQ,Shipping
ISH,International Shipholding Corp.,NYQ,Shipping
NTH.NZ,Marsden Maritime Holdings Limited,NZE,Shipping
ESEA,"Euroseas, Ltd.",NMS,Shipping
EG0.SI,JES International Holdings Limited,SES,Shipping
TNP,Tsakos Energy Navigation Limited,NYQ,Shipping
BALT,Baltic Trading Limited,NYQ,Shipping
CPLP,Capital Product Partners L.P.,NMS,Shipping
ZUW.SG,DESS,STU,Shipping
OCN.L,Ocean Wilsons Holdings Ltd.,LSE,Shipping
NYKA.BE,NIPPON YUSEN K K,BER,Shipping
SFL,Ship Finance International Limited,NYQ,Shipping
8233.HK,CIG PORTS,HKG,Shipping
GLOG,GasLog Ltd.,NYQ,Shipping
NEWL,NewLead Holdings Limited,PNK,Shipping
MATX,"Matson, Inc.",NYQ,Shipping
DIS.MI,D'Amico International Shipping S.A.,MIL,Shipping
N03.SI,Neptune Orient Lines Limited,SES,Shipping
GSKNF,Genco Shipping & Trading Ltd.,OBB,Shipping
GSL,"Global Ship Lease, Inc.",NYQ,Shipping
DHT,"DHT Holdings, Inc.",NYQ,Shipping
XRG.BE,XIAMEN INT PRT CO-H,BER,Shipping
KS.V,Klondike Silver Corp.,VAN,Silver
MVG,MAG Silver Corp.,ASE,Silver
ZSV.F,SILVER STANDARD RES,FRA,Silver
ZSV.DE,Silver Standard Resources Inc.,GER,Silver
SSRI,Silver Standard Resources Inc.,NMS,Silver
ZSV.BE,SILVER STANDARD RES,BER,Silver
DV.V,Dolly Varden Silver Corporation,VAN,Silver
CMB.V,CMC Metals Ltd.,VAN,Silver
GPL.V,Galileo Petroleum Ltd.,VAN,Silver
EXN.TO,Excellon Resources Inc.,TOR,Silver
GPL,Great Panther Silver Ltd,ASE,Silver
HDA.V,Huldra Silver Inc.,VAN,Silver
MSV.TO,Minco Silver Corporation,TOR,Silver
SLW.TO,Silver Wheaton Corp.,TOR,Silver
XYD.MU,MINCO SILVER,MUN,Silver
ZSV.MU,SILVER STANDARD RES,MUN,Silver
ZSV.DU,SILVER STANDARD RES,DUS,Silver
AG,First Majestic Silver Corp.,NYQ,Silver
SII.DE,Silver Wheaton Corp.,GER,Silver
ZSV.SG,SILVER STANDARD RES,STU,Silver
XYD.F,MINCO SILVER,FRA,Silver
TWR.V,Tower Resources Ltd.,VAN,Silver
ZM5.BE,CMC METALS,BER,Silver
SLW,Silver Wheaton Corp.,NYQ,Silver
FR.TO,First Majestic Silver Corp.,TOR,Silver
SSO.TO,Silver Standard Resources Inc.,TOR,Silver
SVM,Silvercorp Metals Inc.,NYQ,Silver
SVM.TO,Silvercorp Metals Inc.,TOR,Silver
PAA.TO,Pan American Silver Corp.,TOR,Silver
FSM,Fortuna Silver Mines Inc.,NYQ,Silver
MGN,"Mines Management, Inc.",ASE,Silver
CDE,"Coeur Mining, Inc.",NYQ,Silver
XYD.BE,MINCO SILVER,BER,Silver
HL,Hecla Mining Co.,NYQ,Silver
MYA.V,Maya Gold & Silver Inc.,VAN,Silver
XYD.SG,MINCO SILVER,STU,Silver
EXK,Endeavour Silver Corp.,NYQ,Silver
MGT.TO,"Mines Management, Inc.",TOR,Silver
EML,The Eastern Company,NGM,Small Tools & Accessories
LECO,Lincoln Electric Holdings Inc.,NMS,Small Tools & Accessories
TTC,Toro Co.,NYQ,Small Tools & Accessories
SSD,"Simpson Manufacturing Co., Inc.",NYQ,Small Tools & Accessories
PFIN,P&F; Industries Inc.,NGM,Small Tools & Accessories
SCX,The L.S. Starrett Company,NYQ,Small Tools & Accessories
SNA,Snap-on Incorporated,NYQ,Small Tools & Accessories
AERO,"Aerogrow International, Inc.",PNK,Small Tools & Accessories
AAC,"AAC Holdings, Inc.",NYQ,Specialized Health Services
FMS,Fresenius Medical Care AG & Co. KGAA,NYQ,Specialized Health Services
HH,Hooper Holmes Inc.,ASE,Specialized Health Services
AMS,American Shared Hospital Services,ASE,Specialized Health Services
IPCM,"IPC The Hospitalist Company, Inc.",NMS,Specialized Health Services
PRSC,Providence Service Corp.,NMS,Specialized Health Services
ACHC,"Acadia Healthcare Company, Inc.",NMS,Specialized Health Services
OVIT,"OncoVista Innovative Therapies, Inc.",PNK,Specialized Health Services
HLS,HEALTHSOUTH Corp.,NYQ,Specialized Health Services
OCR,Omnicare Inc.,NYQ,Specialized Health Services
BEAT,"BioTelemetry, Inc.",NMS,Specialized Health Services
AHS,AMN Healthcare Services Inc.,NYQ,Specialized Health Services
USPH,US Physical Therapy Inc.,NYQ,Specialized Health Services
CCEL,"Cryo-Cell International, Inc.",PNK,Specialized Health Services
MD,"MEDNAX, Inc.",NYQ,Specialized Health Services
HWAY,Healthways Inc.,NMS,Specialized Health Services
DVA,DaVita HealthCare Partners Inc.,NYQ,Specialized Health Services
AMEH,"Apollo Medical Holdings, Inc.",PNK,Specialized Health Services
ANCI,"American Caresource Holdings, Inc.",NCM,Specialized Health Services
PAHC,Phibro Animal Health Corporation,NGM,Specialized Health Services
PFHO,"Pacific Health Care Organization, Inc.",PNK,Specialized Health Services
HGR,"Hanger, Inc.",NYQ,Specialized Health Services
DYNPRO.BO,Dynemic Products Limited,BSE,Specialty Chemicals
ELM.L,Elementis plc,LSE,Specialty Chemicals
SOTL.NS,Savita Oil Technologies Limited,NSI,Specialty Chemicals
SADHNANIQ.BO,Sadhana Nitro Chem Ltd.,BSE,Specialty Chemicals
AMRS,"Amyris, Inc.",NMS,Specialty Chemicals
TIJ.F,TEIJIN LTD,FRA,Specialty Chemicals
KRA,Kraton Performance Polymers Inc.,NYQ,Specialty Chemicals
SIKOZY.BO,Sikozy Realtors Ltd,BSE,Specialty Chemicals
ORAP.PA,Orapi,PAR,Specialty Chemicals
CYT,Cytec Industries Inc.,NYQ,Specialty Chemicals
SY1.DE,Symrise AG,GER,Specialty Chemicals
NXX.V,Nordex Explosives Ltd.,VAN,Specialty Chemicals
PEIX,"Pacific Ethanol, Inc.",NCM,Specialty Chemicals
DBT.PA,Encres Dubuit,PAR,Specialty Chemicals
LXS.F,LANXESS,FRA,Specialty Chemicals
0640.HK,INFINITY CHEM,HKG,Specialty Chemicals
AMAL.BO,Amal Ltd,BSE,Specialty Chemicals
LYB,LyondellBasell Industries N.V.,NYQ,Specialty Chemicals
LWLG,"Lightwave Logic, Inc.",PNK,Specialty Chemicals
ORGCOAT.BO,Organic Coatings Ltd.,BSE,Specialty Chemicals
SOTL.BO,Savita Oil Technologies Limited,BSE,Specialty Chemicals
BFLS,Biofuels Power Corporation,PNK,Specialty Chemicals
GRA,W.R. Grace & Co.,NYQ,Specialty Chemicals
LXS.DE,Lanxess AG,GER,Specialty Chemicals
0AW.F,AIR WATER,FRA,Specialty Chemicals
GURE,"Gulf Resources, Inc.",NMS,Specialty Chemicals
ZTF.L,Zotefoams plc,LSE,Specialty Chemicals
OCT.F,INNOSPEC,FRA,Specialty Chemicals
OMN,OMNOVA Solutions Inc.,NYQ,Specialty Chemicals
POL,PolyOne Corporation,NYQ,Specialty Chemicals
GRA.SG,W R GRACE,STU,Specialty Chemicals
VISHNU.BO,Vishnu Chemicals Ltd.,BSE,Specialty Chemicals
AXTA,Axalta Coating Systems Ltd.,NYQ,Specialty Chemicals
MBLX,"Metabolix, Inc.",NGM,Specialty Chemicals
FWK.V,Liuyang Fireworks Limited,VAN,Specialty Chemicals
WDFC,WD-40 Company,NMS,Specialty Chemicals
IFF,International Flavors & Fragrances Inc.,NYQ,Specialty Chemicals
SXT,Sensient Technologies Corporation,NYQ,Specialty Chemicals
RP8.F,RPM INTERNATIONAL,FRA,Specialty Chemicals
NNC.F,NIPPON CARBIDE IND,FRA,Specialty Chemicals
JMAT.L,Johnson Matthey plc,LSE,Specialty Chemicals
KMG,KMG Chemicals Inc.,NYQ,Specialty Chemicals
OLN,Olin Corp.,NYQ,Specialty Chemicals
IPHS,Innophos Holdings Inc,NMS,Specialty Chemicals
KOP,Koppers Holdings Inc.,NYQ,Specialty Chemicals
R6H.F,ROCKWOOD HOLDINGS,FRA,Specialty Chemicals
NTIC,Northern Technologies International Corp.,NGM,Specialty Chemicals
TORM,TOR Minerals International Inc.,NCM,Specialty Chemicals
GRA.MU,W R GRACE,MUN,Specialty Chemicals
NIKHILAD.BO,Nikhil Adhesives Ltd.,BSE,Specialty Chemicals
VAL,The Valspar Corporation,NYQ,Specialty Chemicals
ALB,Albemarle Corporation,NYQ,Specialty Chemicals
DPN.F,DIC,FRA,Specialty Chemicals
FSI.V,FSI Energy Group Inc.,VAN,Specialty Chemicals
IFF.F,INTL FLAVORS&FRAGR;,FRA,Specialty Chemicals
NPV.F,NIPPON CARBON CO.,FRA,Specialty Chemicals
CHE-UN.TO,Chemtrade Logistics Income Fund,TOR,Specialty Chemicals
FOE,Ferro Corporation,NYQ,Specialty Chemicals
SIAL,Sigma-Aldrich Corporation,NMS,Specialty Chemicals
AMTX,"Aemetis, Inc.",NGM,Specialty Chemicals
JYOTIRES.BO,Jyoti Resins & Adhesives Ltd.,BSE,Specialty Chemicals
PAH,Platform Specialty Products Corporation,NYQ,Specialty Chemicals
CUS.TO,Canexus Corporation,TOR,Specialty Chemicals
CHMT,Chemtura Corporation,NYQ,Specialty Chemicals
SYMX,"Synthesis Energy Systems, Inc.",NGM,Specialty Chemicals
SHW,The Sherwin-Williams Company,NYQ,Specialty Chemicals
QUC.F,QUAKER CHEMIC.,FRA,Specialty Chemicals
ZPPOLYSA.BO,Planter's Polysacks Limited,BSE,Specialty Chemicals
KRO,"Kronos Worldwide, Inc.",NYQ,Specialty Chemicals
OEC,Orion Engineered Carbons SA,NYQ,Specialty Chemicals
MACE,Mace Security International Inc.,PNK,Specialty Chemicals
CNO.V,California Nanotechnologies Corp,VAN,Specialty Chemicals
ROC,"Rockwood Holdings, Inc.",NYQ,Specialty Chemicals
VINYL.BO,Vinyl Chemicals India Ltd.,,Specialty Chemicals
GPRE,Green Plains Inc.,NMS,Specialty Chemicals
PPG,PPG Industries Inc.,NYQ,Specialty Chemicals
TO7.DU,TOYOBO,DUS,Specialty Chemicals
PENX,Penford Corporation,NGM,Specialty Chemicals
FUL,HB Fuller Co.,NYQ,Specialty Chemicals
BFRE,"BlueFire Renewables, Inc.",PNK,Specialty Chemicals
DYNAMIND.BO,Dynamic Industries Ltd.,BSE,Specialty Chemicals
OMN.TO,Oracle Mining Corp,TOR,Specialty Chemicals
RPM,RPM International Inc.,NYQ,Specialty Chemicals
AFSE,All Energy Corporation,PNK,Specialty Chemicals
OMG,OM Group Inc.,NYQ,Specialty Chemicals
NEU,NewMarket Corporation,NYQ,Specialty Chemicals
2198.HK,CHINA SANJIANG,HKG,Specialty Chemicals
ESPI,"ESP Resources, Inc.",PNK,Specialty Chemicals
AKU.F,AKZO NOBEL,FRA,Specialty Chemicals
NI7.BE,NIPPON PAINT HD,BER,Specialty Chemicals
JINDALPOL.NS,Jindal Poly Films Limited,NSI,Specialty Chemicals
CBT,Cabot Corporation,NYQ,Specialty Chemicals
ECO.TO,EcoSynthetix Inc.,TOR,Specialty Chemicals
CLTH,"Cleantech Biofuels, Inc.",PNK,Specialty Chemicals
HWKN,Hawkins Inc.,NMS,Specialty Chemicals
KAP.F,KANSAI PAINT,FRA,Specialty Chemicals
ODC,Oil-Dri Corp. of America,NYQ,Specialty Chemicals
0951.HK,CHAOWEI POWER,HKG,Specialty Chemicals
XPROINDIA.NS,Xpro India Ltd.,NSI,Specialty Chemicals
KWR,Quaker Chemical Corporation,NYQ,Specialty Chemicals
WLK,Westlake Chemical Corp.,NYQ,Specialty Chemicals
JAYAGROGN.NS,Jayant Agro-Organics Limited,NSI,Specialty Chemicals
MEOH,Methanex Corporation,NMS,Specialty Chemicals
FSI,Flexible Solutions International Inc.,ASE,Specialty Chemicals
SNMX,Senomyx Inc.,NGM,Specialty Chemicals
ALFAA.MX,Alfa S.A.B de C.V,MEX,Specialty Chemicals
LPAD,"LaPolla Industries, Inc.",PNK,Specialty Chemicals
PZZA,Papa John's International Inc.,NMS,Specialty Eateries
FRSH,"Papa Murphy's Holdings, Inc.",NMS,Specialty Eateries
SBUX,Starbucks Corporation,NMS,Specialty Eateries
SOUP,"Soupman, Inc.",PNK,Specialty Eateries
PBPB,Potbelly Corporation,NMS,Specialty Eateries
PNRA,Panera Bread Company,NMS,Specialty Eateries
BDL,Flanigan's Enterprises Inc.,ASE,Specialty Eateries
ARMK,Aramark,NYQ,Specialty Eateries
USE.DE,Beate Uhse AG,GER,"Specialty Retail, Other"
SBYA.F,SOTHEBY'S HLD-A-LV,FRA,"Specialty Retail, Other"
1003.HK,21 Holdings Limited,HKG,"Specialty Retail, Other"
EBA.F,EBAY,FRA,"Specialty Retail, Other"
MCOX,Mecox Lane Limited,NMS,"Specialty Retail, Other"
XKR.BE,KAR AUCTION SERVICE,BER,"Specialty Retail, Other"
YAAA.MU,CDN TIRE CORP -A-,MUN,"Specialty Retail, Other"
ZA2.F,ZAGG,FRA,"Specialty Retail, Other"
XYUA.SG,HENGDELI HLDGS,STU,"Specialty Retail, Other"
SACI.PA,Fiducial Office Solutions,PAR,"Specialty Retail, Other"
ZPF.MU,ZAPF CREATION,MUN,"Specialty Retail, Other"
1161.HK,WATER OASIS GP,HKG,"Specialty Retail, Other"
ZPF.DE,Zapf Creation AG,GER,"Specialty Retail, Other"
ZPFK.MU,ZAPF CREATION,MUN,"Specialty Retail, Other"
ZAL.HA,ZALANDO,HAN,"Specialty Retail, Other"
ZUMZ,"Zumiez, Inc.",NMS,"Specialty Retail, Other"
HGG,"hhgregg, Inc.",NYQ,"Specialty Retail, Other"
MOW.NZ,Mowbray Collectables Ltd.,NZE,"Specialty Retail, Other"
YOOX.MI,YOOX S.p.A.,MIL,"Specialty Retail, Other"
0381.HK,KIU HUNG ENERGY,HKG,"Specialty Retail, Other"
0653.HK,BONJOUR HOLD,HKG,"Specialty Retail, Other"
ZVX.DU,SPORTS DIRECT,DUS,"Specialty Retail, Other"
0931.HK,CHINA LNG,HKG,"Specialty Retail, Other"
YME.F,YAMADA DENKI,FRA,"Specialty Retail, Other"
ZAL.MU,ZALANDO,MUN,"Specialty Retail, Other"
XOXO,XO Group Inc.,NYQ,"Specialty Retail, Other"
SPD.L,Sports Direct International plc,LSE,"Specialty Retail, Other"
YX3.DU,YOOX,DUS,"Specialty Retail, Other"
ZAL.DE,Zalando SE,GER,"Specialty Retail, Other"
PCMI,"PCM, Inc.",NGM,"Specialty Retail, Other"
MFRM,Mattress Firm Holding Corp.,NMS,"Specialty Retail, Other"
0595.HK,AV CONCEPT HOLD,HKG,"Specialty Retail, Other"
ZPF.F,ZAPF CREATION,FRA,"Specialty Retail, Other"
VTG.AX,Vita Group Ltd.,ASX,"Specialty Retail, Other"
RAK.SG,RAKUTEN,STU,"Specialty Retail, Other"
MEO.SG,METRO,STU,"Specialty Retail, Other"
MEO.DE,METRO AG,GER,"Specialty Retail, Other"
GPC,Genuine Parts Company,NYQ,"Specialty Retail, Other"
LDL.PA,LDLC.com SA,PAR,"Specialty Retail, Other"
BAMM,Books-A-Million Inc.,NMS,"Specialty Retail, Other"
ZA2.BE,ZAGG,BER,"Specialty Retail, Other"
HADV,Health Advance Inc.,PNK,"Specialty Retail, Other"
0856.HK,VST HOLDINGS,HKG,"Specialty Retail, Other"
WINA,Winmark Corp.,NGM,"Specialty Retail, Other"
TIRFOAM.BO,Tirupati Foam Limited,BSE,"Specialty Retail, Other"
PERF,"Perfumania Holdings, Inc.",NCM,"Specialty Retail, Other"
YX3.SG,YOOX,STU,"Specialty Retail, Other"
TCS,"The Container Store Group, Inc.",NYQ,"Specialty Retail, Other"
SMWH.L,WH Smith PLC,LSE,"Specialty Retail, Other"
ZVX.F,SPORTS DIRECT,FRA,"Specialty Retail, Other"
VSI,"Vitamin Shoppe, Inc.",NYQ,"Specialty Retail, Other"
O23.SI,OSIM International Ltd,SES,"Specialty Retail, Other"
CTC.TO,Canadian Tire Corp. Ltd.,TOR,"Specialty Retail, Other"
XYUA.F,HENGDELI HLDGS,FRA,"Specialty Retail, Other"
ODP.MX,"Office Depot, Inc.",MEX,"Specialty Retail, Other"
PRA.DE,Praktiker AG,GER,"Specialty Retail, Other"
BCI.TO,New Look Eyewear Inc.,TOR,"Specialty Retail, Other"
ODP,"Office Depot, Inc.",NMS,"Specialty Retail, Other"
KE4.DU,DARTY,DUS,"Specialty Retail, Other"
QFX.AX,Quickflix Limited,ASX,"Specialty Retail, Other"
JBH.AX,JB Hi-Fi Limited,ASX,"Specialty Retail, Other"
CNV,Cnova N.V.,NMS,"Specialty Retail, Other"
NCK.AX,Nick Scali Limited,ASX,"Specialty Retail, Other"
SBH,Sally Beauty Holdings Inc.,NYQ,"Specialty Retail, Other"
LIQ.TO,Liquor Stores NA Ltd,TOR,"Specialty Retail, Other"
EBAY,eBay Inc.,NMS,"Specialty Retail, Other"
ZPFK.BE,ZAPF CREATION,BER,"Specialty Retail, Other"
VLON.SG,VALORA HLDG N,STU,"Specialty Retail, Other"
ZVX.SG,SPORTS DIRECT,STU,"Specialty Retail, Other"
RAK.BE,RAKUTEN,BER,"Specialty Retail, Other"
BWNG.L,N Brown Group plc,LSE,"Specialty Retail, Other"
PETM,"PetSmart, Inc.",NMS,"Specialty Retail, Other"
LQD.V,Liquid Nutrition Group Inc.,VAN,"Specialty Retail, Other"
G2M.MU,BEIJING JINGKELNG-H,MUN,"Specialty Retail, Other"
TGE.F,MOBILEZONE HLDG,FRA,"Specialty Retail, Other"
AMZO34.SA,Amazon.com Inc.,SAO,"Specialty Retail, Other"
JB3.SG,JB HI-FI,STU,"Specialty Retail, Other"
ZAL.SG,ZALANDO,STU,"Specialty Retail, Other"
JMEI,Jumei International Holding Limited,NYQ,"Specialty Retail, Other"
WMAR,West Marine Inc.,NMS,"Specialty Retail, Other"
EBAY34.SA,eBay Inc.,SAO,"Specialty Retail, Other"
ZPF.DU,ZAPF CREATION,DUS,"Specialty Retail, Other"
CST.V,CO2 Solutions Inc.,VAN,"Specialty Retail, Other"
KAR,"KAR Auction Services, Inc.",NYQ,"Specialty Retail, Other"
BABA,Alibaba Group Holding Limited,NYQ,"Specialty Retail, Other"
CST,"CST Brands, Inc.",NYQ,"Specialty Retail, Other"
PETS.L,Pets at Home Group Plc,LSE,"Specialty Retail, Other"
TUMI,"Tumi Holdings, Inc.",NYQ,"Specialty Retail, Other"
BKS,"Barnes & Noble, Inc.",NYQ,"Specialty Retail, Other"
FLWS,1-800-Flowers.com Inc.,NMS,"Specialty Retail, Other"
ZA2.SG,ZAGG,STU,"Specialty Retail, Other"
RAK.MU,RAKUTEN,MUN,"Specialty Retail, Other"
SCY.NZ,Smiths City Group Ltd.,NZE,"Specialty Retail, Other"
ZAL.BE,ZALANDO,BER,"Specialty Retail, Other"
HZO,Marinemax Inc.,NYQ,"Specialty Retail, Other"
FIVE,"Five Below, Inc.",NMS,"Specialty Retail, Other"
PTRY,"The Pantry, Inc.",NMS,"Specialty Retail, Other"
0348.HK,LUNG CHEONG,HKG,"Specialty Retail, Other"
ARP.AX,ARB Corporation Limited,ASX,"Specialty Retail, Other"
CTC-A.TO,Canadian Tire Corp. Ltd.,TOR,"Specialty Retail, Other"
FINL,Finish Line Inc.,NMS,"Specialty Retail, Other"
ZAGG,ZAGG Inc,NMS,"Specialty Retail, Other"
OVER.F,OVERSTOCK.COM,FRA,"Specialty Retail, Other"
MED,Medifast Inc.,NYQ,"Specialty Retail, Other"
NNRX,Nutranomics Inc.,PNK,"Specialty Retail, Other"
CS5.SG,OUTERWALL,STU,"Specialty Retail, Other"
MIK,"The Michaels Companies, Inc.",NMS,"Specialty Retail, Other"
0493.HK,GOME Electrical Appliances Holding Limited,HKG,"Specialty Retail, Other"
ZPFK.DU,ZAPF CREATION,DUS,"Specialty Retail, Other"
FBI.V,Franchise Bancorp Inc.,VAN,"Specialty Retail, Other"
N32.SI,Nippecraft Limited,SES,"Specialty Retail, Other"
CNCO,Cencosud S.A.,NYQ,"Specialty Retail, Other"
ZM3.F,ZUMIEZ,FRA,"Specialty Retail, Other"
MUSA,Murphy USA Inc.,NYQ,"Specialty Retail, Other"
TUMIF,Tumi Resources Limited,PNK,"Specialty Retail, Other"
ALVDI.PA,VDI Group Société Anonyme,PAR,"Specialty Retail, Other"
ZAL.DU,ZALANDO,DUS,"Specialty Retail, Other"
FTD,"FTD Companies, Inc.",NMS,"Specialty Retail, Other"
CPW.L,Dixons Carphone plc,,"Specialty Retail, Other"
HOLL,Hollywood Media Corp.,PNK,"Specialty Retail, Other"
VITC,"Vitacost.com, Inc.",NMS,"Specialty Retail, Other"
IDG.TO,Indigo Books & Music Inc.,TOR,"Specialty Retail, Other"
SPLS,"Staples, Inc.",NMS,"Specialty Retail, Other"
EH.TO,easyhome Ltd.,TOR,"Specialty Retail, Other"
YX3.BE,YOOX,BER,"Specialty Retail, Other"
ZPF.SG,ZAPF CREATION,STU,"Specialty Retail, Other"
CSS,CSS Industries Inc.,NYQ,"Specialty Retail, Other"
ULTA,"ULTA Salon, Cosmetics & Fragrance, Inc.",NMS,"Specialty Retail, Other"
G2M.F,BEIJING JINGKELNG-H,FRA,"Specialty Retail, Other"
ZM3.SG,ZUMIEZ,STU,"Specialty Retail, Other"
3389.HK,HENGDELI,HKG,"Specialty Retail, Other"
TSCO,Tractor Supply Company,NMS,"Specialty Retail, Other"
XKR.F,KAR AUCTION SERVICE,FRA,"Specialty Retail, Other"
ZPF.BE,ZAPF CREATION,BER,"Specialty Retail, Other"
TF3A.F,FINISH LINE -A-,FRA,"Specialty Retail, Other"
RCII,"Rent-A-Center, Inc.",NMS,"Specialty Retail, Other"
MIZ.SG,MIZUNO,STU,"Specialty Retail, Other"
BID,Sotheby's,NYQ,"Specialty Retail, Other"
MIZ.BE,MIZUNO,BER,"Specialty Retail, Other"
